Wavelength; ‡Ì‡Î ¿—¬Œƒ 0; ‡Ì‡Î ¿—¬Œƒ 1; ‡Ì‡Î ¿—¬Œƒ 2
1555.340088;-45.998000;-48.770000;-47.078000
1555.347412;-45.976000;-48.832000;-47.032000
1555.354858;-45.910000;-48.904000;-46.990000
1555.362183;-45.850000;-48.928000;-46.914000
1555.369507;-45.788000;-48.908000;-46.838000
1555.376831;-45.776000;-48.890000;-46.778000
1555.384155;-45.730000;-48.812000;-46.746000
1555.391479;-45.720000;-48.722000;-46.774000
1555.398926;-45.754000;-48.626000;-46.838000
1555.406250;-45.780000;-48.604000;-46.902000
1555.413574;-45.770000;-48.558000;-46.938000
1555.420898;-45.804000;-48.530000;-46.956000
1555.428223;-45.832000;-48.498000;-46.932000
1555.435547;-45.882000;-48.528000;-46.830000
1555.442871;-45.910000;-48.554000;-46.832000
1555.450317;-45.934000;-48.564000;-46.880000
1555.457642;-45.938000;-48.584000;-46.930000
1555.464966;-45.934000;-48.612000;-46.948000
1555.472290;-45.870000;-48.562000;-47.012000
1555.479614;-45.824000;-48.498000;-47.016000
1555.486938;-45.738000;-48.442000;-47.018000
1555.494385;-45.738000;-48.414000;-46.998000
1555.501709;-45.732000;-48.394000;-47.014000
1555.509033;-45.702000;-48.446000;-47.050000
1555.516357;-45.678000;-48.478000;-47.042000
1555.523682;-45.696000;-48.564000;-47.010000
1555.531006;-45.660000;-48.644000;-47.004000
1555.538330;-45.618000;-48.728000;-47.030000
1555.545776;-45.666000;-48.764000;-47.040000
1555.553101;-45.702000;-48.824000;-47.064000
1555.560425;-45.712000;-48.862000;-47.074000
1555.567749;-45.726000;-48.896000;-47.066000
1555.575073;-45.726000;-48.942000;-47.042000
1555.582397;-45.678000;-48.946000;-47.044000
1555.589844;-45.650000;-48.890000;-47.030000
1555.597168;-45.646000;-48.848000;-47.010000
1555.604492;-45.608000;-48.808000;-47.014000
1555.611816;-45.608000;-48.748000;-47.012000
1555.619141;-45.614000;-48.756000;-46.972000
1555.626465;-45.620000;-48.814000;-46.946000
1555.633911;-45.642000;-48.852000;-46.926000
1555.641235;-45.634000;-48.864000;-46.924000
1555.648560;-45.622000;-48.834000;-46.924000
1555.655884;-45.606000;-48.792000;-46.938000
1555.663208;-45.580000;-48.728000;-46.952000
1555.670532;-45.552000;-48.680000;-46.946000
1555.677856;-45.572000;-48.630000;-46.900000
1555.685303;-45.610000;-48.604000;-46.846000
1555.692627;-45.642000;-48.584000;-46.790000
1555.699951;-45.670000;-48.616000;-46.720000
1555.707275;-45.702000;-48.658000;-46.680000
1555.714600;-45.758000;-48.708000;-46.694000
1555.722046;-45.778000;-48.770000;-46.694000
1555.729370;-45.804000;-48.794000;-46.710000
1555.736694;-45.852000;-48.764000;-46.754000
1555.744019;-45.896000;-48.708000;-46.804000
1555.751343;-45.928000;-48.630000;-46.856000
1555.758789;-45.972000;-48.548000;-46.908000
1555.766113;-45.980000;-48.484000;-46.970000
1555.773438;-45.976000;-48.474000;-46.986000
1555.780762;-45.946000;-48.452000;-47.000000
1555.788086;-45.900000;-48.456000;-46.986000
1555.795532;-45.860000;-48.466000;-46.946000
1555.802856;-45.836000;-48.492000;-46.898000
1555.810181;-45.824000;-48.444000;-46.866000
1555.817505;-45.830000;-48.414000;-46.848000
1555.824829;-45.828000;-48.430000;-46.850000
1555.832275;-45.820000;-48.460000;-46.864000
1555.839600;-45.820000;-48.514000;-46.888000
1555.846924;-45.786000;-48.602000;-46.940000
1555.854248;-45.738000;-48.672000;-46.960000
1555.861572;-45.714000;-48.688000;-46.982000
1555.869019;-45.766000;-48.700000;-46.988000
1555.876343;-45.788000;-48.708000;-47.054000
1555.883667;-45.828000;-48.742000;-47.104000
1555.890991;-45.878000;-48.782000;-47.134000
1555.898315;-45.936000;-48.832000;-47.108000
1555.905762;-45.918000;-48.860000;-47.132000
1555.913086;-45.902000;-48.880000;-47.056000
1555.920410;-45.892000;-48.868000;-47.014000
1555.927734;-45.862000;-48.876000;-47.004000
1555.935059;-45.806000;-48.860000;-47.004000
1555.942505;-45.774000;-48.872000;-47.000000
1555.949829;-45.780000;-48.850000;-47.000000
1555.957153;-45.780000;-48.770000;-47.014000
1555.964478;-45.800000;-48.684000;-46.970000
1555.971802;-45.810000;-48.632000;-46.988000
1555.979248;-45.730000;-48.582000;-47.040000
1555.986572;-45.732000;-48.542000;-47.044000
1555.993896;-45.760000;-48.520000;-47.060000
1556.001221;-45.754000;-48.474000;-47.106000
1556.008545;-45.748000;-48.446000;-47.134000
1556.015991;-45.800000;-48.432000;-47.068000
1556.023315;-45.752000;-48.424000;-47.136000
1556.030640;-45.684000;-48.442000;-47.162000
1556.037964;-45.650000;-48.506000;-47.214000
1556.045288;-45.666000;-48.520000;-47.222000
1556.052734;-45.662000;-48.520000;-47.264000
1556.060059;-45.672000;-48.526000;-47.254000
1556.067383;-45.680000;-48.514000;-47.212000
1556.074707;-45.706000;-48.492000;-47.158000
1556.082031;-45.732000;-48.508000;-47.068000
1556.089355;-45.770000;-48.516000;-46.996000
1556.096680;-45.802000;-48.514000;-46.960000
1556.104126;-45.816000;-48.512000;-46.938000
1556.111450;-45.804000;-48.492000;-46.930000
1556.118774;-45.776000;-48.498000;-46.930000
1556.126099;-45.810000;-48.492000;-46.884000
1556.133423;-45.830000;-48.532000;-46.824000
1556.140747;-45.846000;-48.574000;-46.780000
1556.148071;-45.844000;-48.588000;-46.740000
1556.155396;-45.870000;-48.554000;-46.760000
1556.162720;-45.834000;-48.526000;-46.818000
1556.170044;-45.828000;-48.470000;-46.860000
1556.177368;-45.828000;-48.428000;-46.948000
1556.184692;-45.830000;-48.390000;-47.018000
1556.192017;-45.778000;-48.408000;-47.038000
1556.199341;-45.752000;-48.432000;-47.042000
1556.206665;-45.710000;-48.438000;-47.070000
1556.213989;-45.676000;-48.434000;-47.040000
1556.221436;-45.660000;-48.464000;-47.010000
1556.228760;-45.670000;-48.442000;-46.974000
1556.236084;-45.700000;-48.488000;-46.942000
1556.243408;-45.674000;-48.556000;-46.876000
1556.250732;-45.666000;-48.642000;-46.846000
1556.258057;-45.688000;-48.680000;-46.796000
1556.265381;-45.670000;-48.722000;-46.762000
1556.272705;-45.650000;-48.692000;-46.734000
1556.280029;-45.660000;-48.672000;-46.748000
1556.287354;-45.672000;-48.608000;-46.748000
1556.294678;-45.666000;-48.568000;-46.762000
1556.302002;-45.684000;-48.556000;-46.764000
1556.309326;-45.756000;-48.528000;-46.722000
1556.316650;-45.786000;-48.486000;-46.716000
1556.323975;-45.816000;-48.490000;-46.740000
1556.331299;-45.820000;-48.508000;-46.786000
1556.338745;-45.864000;-48.518000;-46.866000
1556.346069;-45.844000;-48.542000;-46.996000
1556.353394;-45.892000;-48.550000;-47.064000
1556.360718;-45.966000;-48.564000;-47.074000
1556.368042;-45.980000;-48.602000;-47.122000
1556.375366;-45.942000;-48.610000;-47.122000
1556.382690;-45.906000;-48.608000;-47.134000
1556.390015;-45.848000;-48.604000;-47.138000
1556.397339;-45.734000;-48.604000;-47.138000
1556.404663;-45.662000;-48.570000;-47.058000
1556.411987;-45.602000;-48.548000;-46.988000
1556.419312;-45.594000;-48.564000;-46.846000
1556.426636;-45.564000;-48.608000;-46.750000
1556.433960;-45.546000;-48.654000;-46.680000
1556.441284;-45.574000;-48.728000;-46.652000
1556.448608;-45.624000;-48.832000;-46.644000
1556.456055;-45.590000;-48.896000;-46.690000
1556.463379;-45.578000;-48.918000;-46.702000
1556.470703;-45.594000;-48.882000;-46.722000
1556.478027;-45.618000;-48.838000;-46.722000
1556.485352;-45.626000;-48.766000;-46.718000
1556.492676;-45.612000;-48.708000;-46.744000
1556.500000;-45.634000;-48.670000;-46.778000
1556.507324;-45.642000;-48.660000;-46.794000
1556.514648;-45.670000;-48.658000;-46.814000
1556.521973;-45.646000;-48.682000;-46.834000
1556.529419;-45.684000;-48.672000;-46.818000
1556.536743;-45.702000;-48.666000;-46.794000
1556.544067;-45.700000;-48.672000;-46.796000
1556.551392;-45.660000;-48.672000;-46.810000
1556.558716;-45.684000;-48.672000;-46.832000
1556.566040;-45.736000;-48.712000;-46.838000
1556.573364;-45.774000;-48.728000;-46.888000
1556.580811;-45.808000;-48.738000;-46.928000
1556.588135;-45.844000;-48.740000;-46.940000
1556.595459;-45.880000;-48.712000;-46.928000
1556.602783;-45.876000;-48.680000;-46.916000
1556.610107;-45.906000;-48.666000;-46.848000
1556.617432;-45.964000;-48.666000;-46.768000
1556.624756;-46.024000;-48.688000;-46.722000
1556.632202;-46.040000;-48.750000;-46.678000
1556.639526;-46.042000;-48.780000;-46.640000
1556.646851;-46.008000;-48.810000;-46.600000
1556.654175;-45.956000;-48.826000;-46.542000
1556.661499;-45.884000;-48.834000;-46.486000
1556.668823;-45.830000;-48.792000;-46.456000
1556.676147;-45.812000;-48.768000;-46.440000
1556.683594;-45.798000;-48.762000;-46.476000
1556.690918;-45.796000;-48.730000;-46.558000
1556.698242;-45.818000;-48.664000;-46.588000
1556.705566;-45.838000;-48.638000;-46.572000
1556.712891;-45.854000;-48.604000;-46.568000
1556.720215;-45.866000;-48.564000;-46.564000
1556.727539;-45.892000;-48.542000;-46.542000
1556.734863;-45.880000;-48.542000;-46.542000
1556.742310;-45.874000;-48.554000;-46.582000
1556.749634;-45.814000;-48.554000;-46.614000
1556.756958;-45.778000;-48.588000;-46.644000
1556.764282;-45.716000;-48.598000;-46.698000
1556.771606;-45.698000;-48.610000;-46.782000
1556.778931;-45.698000;-48.586000;-46.842000
1556.786255;-45.720000;-48.570000;-46.876000
1556.793701;-45.740000;-48.526000;-46.886000
1556.801025;-45.816000;-48.498000;-46.864000
1556.808350;-45.788000;-48.438000;-46.858000
1556.815674;-45.724000;-48.392000;-46.862000
1556.822998;-45.650000;-48.362000;-46.856000
1556.830322;-45.598000;-48.338000;-46.844000
1556.837646;-45.482000;-48.348000;-46.820000
1556.845093;-45.476000;-48.394000;-46.800000
1556.852417;-45.476000;-48.502000;-46.802000
1556.859741;-45.476000;-48.618000;-46.874000
1556.867065;-45.470000;-48.714000;-46.902000
1556.874390;-45.476000;-48.784000;-46.934000
1556.881714;-45.456000;-48.818000;-46.962000
1556.889038;-45.454000;-48.792000;-46.958000
1556.896362;-45.464000;-48.770000;-46.904000
1556.903687;-45.472000;-48.770000;-46.900000
1556.911011;-45.428000;-48.820000;-46.942000
1556.918335;-45.464000;-48.872000;-46.904000
1556.925659;-45.514000;-48.924000;-46.852000
1556.932983;-45.542000;-48.932000;-46.810000
1556.940308;-45.576000;-48.904000;-46.778000
1556.947632;-45.660000;-48.880000;-46.722000
1556.954956;-45.646000;-48.850000;-46.748000
1556.962280;-45.688000;-48.818000;-46.762000
1556.969604;-45.702000;-48.790000;-46.808000
1556.976929;-45.712000;-48.776000;-46.810000
1556.984253;-45.708000;-48.724000;-46.788000
1556.991577;-45.714000;-48.728000;-46.710000
1556.998901;-45.658000;-48.752000;-46.676000
1557.006226;-45.640000;-48.784000;-46.606000
1557.013550;-45.586000;-48.782000;-46.586000
1557.020752;-45.562000;-48.796000;-46.586000
1557.028076;-45.542000;-48.770000;-46.638000
1557.035400;-45.532000;-48.734000;-46.682000
1557.042725;-45.566000;-48.696000;-46.724000
1557.050049;-45.622000;-48.686000;-46.764000
1557.057373;-45.648000;-48.664000;-46.786000
1557.064697;-45.660000;-48.616000;-46.758000
1557.072021;-45.642000;-48.544000;-46.730000
1557.079346;-45.618000;-48.492000;-46.710000
1557.086670;-45.628000;-48.470000;-46.644000
1557.093994;-45.638000;-48.438000;-46.566000
1557.101318;-45.658000;-48.420000;-46.526000
1557.108643;-45.684000;-48.448000;-46.500000
1557.115967;-45.690000;-48.498000;-46.462000
1557.123291;-45.646000;-48.526000;-46.470000
1557.130615;-45.630000;-48.550000;-46.512000
1557.137939;-45.608000;-48.588000;-46.566000
1557.145264;-45.620000;-48.596000;-46.594000
1557.152466;-45.620000;-48.570000;-46.624000
1557.159790;-45.656000;-48.518000;-46.638000
1557.167114;-45.716000;-48.518000;-46.652000
1557.174438;-45.750000;-48.504000;-46.616000
1557.181763;-45.760000;-48.504000;-46.586000
1557.189087;-45.792000;-48.458000;-46.572000
1557.196411;-45.774000;-48.480000;-46.530000
1557.203735;-45.726000;-48.476000;-46.498000
1557.211060;-45.708000;-48.478000;-46.524000
1557.218384;-45.690000;-48.508000;-46.522000
1557.225708;-45.658000;-48.562000;-46.486000
1557.233032;-45.656000;-48.582000;-46.516000
1557.240356;-45.650000;-48.598000;-46.532000
1557.247681;-45.654000;-48.632000;-46.532000
1557.255005;-45.628000;-48.638000;-46.568000
1557.262329;-45.640000;-48.672000;-46.616000
1557.269653;-45.672000;-48.692000;-46.638000
1557.276855;-45.684000;-48.688000;-46.650000
1557.284180;-45.686000;-48.666000;-46.642000
1557.291504;-45.774000;-48.624000;-46.594000
1557.298828;-45.758000;-48.572000;-46.598000
1557.306152;-45.710000;-48.554000;-46.602000
1557.313477;-45.668000;-48.570000;-46.614000
1557.320801;-45.660000;-48.548000;-46.624000
1557.328125;-45.620000;-48.518000;-46.674000
1557.335449;-45.602000;-48.520000;-46.684000
1557.342773;-45.686000;-48.520000;-46.638000
1557.349976;-45.664000;-48.494000;-46.654000
1557.357300;-45.614000;-48.532000;-46.666000
1557.364624;-45.536000;-48.644000;-46.702000
1557.371948;-45.554000;-48.710000;-46.744000
1557.379272;-45.480000;-48.766000;-46.860000
1557.386597;-45.494000;-48.820000;-46.944000
1557.393921;-45.506000;-48.864000;-47.000000
1557.401245;-45.516000;-48.840000;-47.036000
1557.408447;-45.476000;-48.838000;-47.022000
1557.415771;-45.466000;-48.826000;-46.938000
1557.423096;-45.460000;-48.804000;-46.838000
1557.430420;-45.470000;-48.784000;-46.782000
1557.437744;-45.492000;-48.748000;-46.708000
1557.445068;-45.546000;-48.728000;-46.650000
1557.452393;-45.556000;-48.736000;-46.668000
1557.459717;-45.584000;-48.720000;-46.644000
1557.466919;-45.624000;-48.686000;-46.602000
1557.474243;-45.648000;-48.670000;-46.568000
1557.481567;-45.684000;-48.658000;-46.552000
1557.488892;-45.764000;-48.652000;-46.508000
1557.496216;-45.774000;-48.688000;-46.528000
1557.503540;-45.758000;-48.742000;-46.558000
1557.510864;-45.768000;-48.794000;-46.574000
1557.518188;-45.716000;-48.790000;-46.558000
1557.525391;-45.614000;-48.724000;-46.564000
1557.532715;-45.588000;-48.686000;-46.554000
1557.540039;-45.588000;-48.624000;-46.522000
1557.547363;-45.534000;-48.554000;-46.526000
1557.554688;-45.618000;-48.558000;-46.540000
1557.562012;-45.690000;-48.586000;-46.594000
1557.569336;-45.756000;-48.560000;-46.652000
1557.576660;-45.760000;-48.556000;-46.722000
1557.583862;-45.798000;-48.570000;-46.776000
1557.591187;-45.728000;-48.520000;-46.816000
1557.598511;-45.698000;-48.480000;-46.790000
1557.605835;-45.716000;-48.418000;-46.722000
1557.613159;-45.736000;-48.390000;-46.692000
1557.620483;-45.740000;-48.378000;-46.670000
1557.627808;-45.726000;-48.436000;-46.694000
1557.635132;-45.716000;-48.492000;-46.734000
1557.642334;-45.628000;-48.574000;-46.764000
1557.649658;-45.618000;-48.616000;-46.774000
1557.656982;-45.590000;-48.630000;-46.750000
1557.664307;-45.552000;-48.600000;-46.720000
1557.671631;-45.514000;-48.554000;-46.674000
1557.678955;-45.476000;-48.528000;-46.694000
1557.686279;-45.416000;-48.500000;-46.694000
1557.693604;-45.388000;-48.478000;-46.708000
1557.700806;-45.426000;-48.446000;-46.710000
1557.708130;-45.446000;-48.472000;-46.738000
1557.715454;-45.484000;-48.508000;-46.712000
1557.722778;-45.500000;-48.544000;-46.702000
1557.730103;-45.520000;-48.582000;-46.708000
1557.737305;-45.482000;-48.600000;-46.706000
1557.744629;-45.480000;-48.540000;-46.698000
1557.751953;-45.474000;-48.478000;-46.704000
1557.759277;-45.456000;-48.416000;-46.708000
1557.766479;-45.450000;-48.366000;-46.712000
1557.773804;-45.450000;-48.338000;-46.706000
1557.781128;-45.458000;-48.354000;-46.642000
1557.788452;-45.454000;-48.380000;-46.596000
1557.795654;-45.480000;-48.432000;-46.554000
1557.802979;-45.508000;-48.478000;-46.452000
1557.810303;-45.564000;-48.506000;-46.386000
1557.817627;-45.572000;-48.522000;-46.352000
1557.824951;-45.598000;-48.478000;-46.282000
1557.832153;-45.672000;-48.436000;-46.232000
1557.839478;-45.680000;-48.432000;-46.276000
1557.846802;-45.682000;-48.436000;-46.268000
1557.854126;-45.720000;-48.448000;-46.302000
1557.861328;-45.742000;-48.498000;-46.376000
1557.868652;-45.722000;-48.522000;-46.434000
1557.875977;-45.752000;-48.506000;-46.484000
1557.883301;-45.710000;-48.502000;-46.556000
1557.890503;-45.642000;-48.464000;-46.652000
1557.897827;-45.648000;-48.402000;-46.656000
1557.905151;-45.648000;-48.360000;-46.664000
1557.912476;-45.598000;-48.326000;-46.648000
1557.919678;-45.646000;-48.298000;-46.666000
1557.927002;-45.648000;-48.328000;-46.614000
1557.934326;-45.602000;-48.394000;-46.616000
1557.941650;-45.462000;-48.450000;-46.694000
1557.948975;-45.486000;-48.514000;-46.706000
1557.956177;-45.486000;-48.554000;-46.706000
1557.963501;-45.520000;-48.604000;-46.718000
1557.970825;-45.522000;-48.674000;-46.780000
1557.978149;-45.602000;-48.728000;-46.752000
1557.985352;-45.574000;-48.768000;-46.748000
1557.992676;-45.616000;-48.770000;-46.662000
1558.000000;-45.556000;-48.724000;-46.638000
1558.007324;-45.576000;-48.672000;-46.568000
1558.014526;-45.540000;-48.628000;-46.578000
1558.021851;-45.512000;-48.602000;-46.608000
1558.029175;-45.358000;-48.630000;-46.710000
1558.036499;-45.364000;-48.708000;-46.776000
1558.043823;-45.384000;-48.756000;-46.820000
1558.051025;-45.400000;-48.832000;-46.852000
1558.058350;-45.430000;-48.882000;-46.860000
1558.065674;-45.476000;-48.916000;-46.852000
1558.072998;-45.480000;-48.900000;-46.796000
1558.080200;-45.420000;-48.854000;-46.778000
1558.087524;-45.406000;-48.758000;-46.748000
1558.094849;-45.390000;-48.650000;-46.748000
1558.102173;-45.378000;-48.570000;-46.736000
1558.109375;-45.406000;-48.484000;-46.698000
1558.116699;-45.410000;-48.452000;-46.662000
1558.124023;-45.452000;-48.474000;-46.584000
1558.131348;-45.492000;-48.556000;-46.560000
1558.138672;-45.532000;-48.578000;-46.582000
1558.145996;-45.552000;-48.630000;-46.666000
1558.153320;-45.618000;-48.658000;-46.688000
1558.160645;-45.646000;-48.630000;-46.716000
1558.167969;-45.662000;-48.600000;-46.670000
1558.175171;-45.684000;-48.602000;-46.652000
1558.182495;-45.666000;-48.598000;-46.636000
1558.189819;-45.630000;-48.608000;-46.666000
1558.197144;-45.630000;-48.644000;-46.680000
1558.204468;-45.598000;-48.608000;-46.724000
1558.211792;-45.584000;-48.544000;-46.688000
1558.219116;-45.668000;-48.492000;-46.586000
1558.226440;-45.648000;-48.430000;-46.552000
1558.233643;-45.638000;-48.352000;-46.504000
1558.240967;-45.644000;-48.350000;-46.472000
1558.248291;-45.626000;-48.380000;-46.474000
1558.255615;-45.546000;-48.338000;-46.514000
